City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Turukhansk,RU,2021-09-20 00:24:04,65.8167,87.9833,38.79,92,99,4.41
292,Lulea,SE,2021-09-20 00:24:04,65.5842,22.1547,46.47,76,90,6.91
293,San Nicolas,PH,2021-09-20 00:24:05,18.1725,120.5953,82.31,83,40,0.0
294,Pascagoula,US,2021-09-20 00:22:41,30.3658,-88.5561,80.65,91,75,3.44
295,Hambantota,LK,2021-09-20 00:24:05,6.1241,81.1185,79.14,100,20,5.75
296,Marawi,PH,2021-09-20 00:24:05,7.9986,124.2928,67.64,96,100,1.88
297,Severnoye,RU,2021-09-20 00:24:06,56.3491,78.3619,33.91,98,100,9.51
298,Dingle,PH,2021-09-20 00:24:06,10.9995,122.6711,79.59,83,98,2.71
299,Antalaha,MG,2021-09-20 00:24:06,-14.9003,50.2788,70.48,81,100,10.94
300,Malakal,SS,2021-09-20 00:24:06,9.5334,31.6605,72.19,92,75,1.63
301,Quelimane,MZ,2021-09-20 00:24:07,-17.8786,36.8883,58.95,94,0,1.14
302,Knoxville,US,2021-09-20 00:21:18,35.9606,-83.9207,74.28,93,20,0.0
303,Puerto Baquerizo Moreno,EC,2021-09-20 00:20:08,-0.9,-89.6,68.72,83,87,12.88
304,Umba,RU,2021-09-20 00:24:07,66.6871,34.3429,37.33,76,6,0.4
305,Kaliua,TZ,2021-09-20 00:24:07,-5.0606,31.7936,69.1,30,77,2.3
306,Challans,FR,2021-09-20 00:24:08,46.8436,-1.8749,58.12,87,94,9.55
307,Pangnirtung,CA,2021-09-20 00:24:08,66.1451,-65.7125,31.42,81,79,10.07
308,Cabedelo,BR,2021-09-20 00:24:08,-6.9811,-34.8339,77.67,73,71,14.09
309,Requena,ES,2021-09-20 00:24:09,39.4883,-1.1004,60.71,71,19,2.89
310,Traverse City,US,2021-09-20 00:22:24,44.7631,-85.6206,71.78,65,0,7.47
311,Sur,OM,2021-09-20 00:24:09,22.5667,59.5289,81.03,76,36,10.33
312,Buchanan,LR,2021-09-20 00:24:09,5.8808,-10.0467,76.37,89,89,5.41
313,Kavaratti,IN,2021-09-20 00:24:09,10.5669,72.642,81.45,78,90,11.32
314,Vozhega,RU,2021-09-20 00:24:10,60.4725,40.2213,37.71,67,88,6.69
315,Nikki,BJ,2021-09-20 00:24:10,9.9401,3.2108,72.64,93,6,4.47
316,Richmond,US,2021-09-20 00:20:01,37.5538,-77.4603,77.79,78,20,5.99
317,North Augusta,US,2021-09-20 00:24:10,33.5018,-81.9651,80.91,81,40,8.05
318,Coruripe,BR,2021-09-20 00:24:10,-10.1256,-36.1756,73.51,83,72,8.46
319,Ust-Koksa,RU,2021-09-20 00:24:11,50.2696,85.6108,43.48,74,100,8.43
320,Raudeberg,NO,2021-09-20 00:24:11,61.9875,5.1352,55.2,92,100,5.01
321,Ano Kastritsion,GR,2021-09-20 00:24:11,38.2667,21.8333,70.25,63,0,3.94
322,Nouakchott,MR,2021-09-20 00:24:11,18.0858,-15.9785,84.13,72,5,13.51
323,Almeirim,BR,2021-09-20 00:24:12,-1.5233,-52.5817,80.58,70,64,5.08
324,Floro,NO,2021-09-20 00:24:12,61.5996,5.0328,53.56,94,90,12.66
325,Passo De Camaragibe,BR,2021-09-20 00:24:12,-9.2368,-35.4901,74.75,91,51,3.56
326,Peniche,PT,2021-09-20 00:24:13,39.3558,-9.3811,65.68,89,2,22.3
327,Barentu,ER,2021-09-20 00:24:13,15.1139,37.5928,75.07,67,20,3.85
328,Los Llanos De Aridane,ES,2021-09-20 00:24:13,28.6585,-17.9182,69.55,83,75,8.05
329,Maraba,BR,2021-09-20 00:24:13,-5.3686,-49.1178,80.42,60,89,2.3
330,Vardo,NO,2021-09-20 00:24:14,70.3705,31.1107,44.08,73,100,24.92
331,Camocim,BR,2021-09-20 00:24:14,-2.9022,-40.8411,78.1,76,98,12.84
332,Naryan-Mar,RU,2021-09-20 00:24:14,67.6713,53.087,38.5,74,100,7.58
333,Normal,US,2021-09-20 00:22:18,40.5142,-88.9906,82.76,59,1,9.22
334,Coihaique,CL,2021-09-20 00:24:15,-45.5752,-72.0662,42.75,65,40,3.44
335,Francisco Beltrao,BR,2021-09-20 00:24:15,-26.0811,-53.055,72.86,69,63,2.75
336,Behbahan,IR,2021-09-20 00:24:15,30.5959,50.2417,78.12,18,0,5.46
337,Tikaitnagar,IN,2021-09-20 00:24:15,26.95,81.5833,78.31,82,25,2.66
338,Vangaindrano,MG,2021-09-20 00:24:16,-23.35,47.6,62.2,89,76,2.62
339,Merritt Island,US,2021-09-20 00:22:01,28.5392,-80.672,85.08,87,20,3.44
340,Ikwiriri,TZ,2021-09-20 00:24:16,-7.9562,38.9716,75.56,74,35,8.84
341,Dromolaxia,CY,2021-09-20 00:24:16,34.8761,33.586,74.86,83,75,3.44
342,Polovinnoye,RU,2021-09-20 00:24:16,54.7914,65.9864,35.6,74,83,13.82
343,Kariba,ZW,2021-09-20 00:24:17,-16.5167,28.8,66.58,60,0,4.54
344,Ampanihy,MG,2021-09-20 00:24:17,-24.7,44.75,57.49,74,0,8.66
345,Kesan,TR,2021-09-20 00:24:17,40.8558,26.6303,63.09,79,8,1.95
346,Petrovskoye,RU,2021-09-20 00:20:12,57.0104,39.2693,39.13,71,100,15.43
347,Keti Bandar,PK,2021-09-20 00:24:17,24.1447,67.4497,83.53,82,49,12.08
348,Sambava,MG,2021-09-20 00:24:18,-14.2667,50.1667,71.31,82,100,13.91
349,Thinadhoo,MV,2021-09-20 00:24:18,0.5333,72.9333,83.26,71,84,6.91
350,Berlevag,NO,2021-09-20 00:24:18,70.8578,29.0864,43.11,74,99,23.11
351,The Valley,AI,2021-09-20 00:24:19,18.217,-63.0578,81.82,74,0,12.33
352,Jurm,AF,2021-09-20 00:24:19,36.8648,70.8342,55.4,32,27,0.76
353,Mitsamiouli,KM,2021-09-20 00:24:19,-11.3847,43.2844,76.05,70,0,6.64
354,Thompson,CA,2021-09-20 00:24:19,55.7435,-97.8558,53.76,82,75,13.8
355,Mitu,CO,2021-09-20 00:24:20,1.1983,-70.1733,74.61,89,98,3.15
356,Dungarvan,IE,2021-09-20 00:24:20,52.0881,-7.6253,55.56,87,39,4.72
357,Digby,CA,2021-09-20 00:24:20,44.6169,-65.7655,56.71,60,0,12.82
358,Iqaluit,CA,2021-09-20 00:24:20,63.7506,-68.5145,29.93,86,20,5.75
359,Chongwe,ZM,2021-09-20 00:24:21,-15.3292,28.682,61.05,61,0,4.63
360,Buritis,BR,2021-09-20 00:24:21,-15.6178,-46.4233,79.65,26,23,1.88
361,Goya,AR,2021-09-20 00:24:21,-29.14,-59.2626,86.36,41,76,6.13
362,Goderich,CA,2021-09-20 00:24:21,43.7501,-81.7165,66.52,59,0,4.61
363,Cockburn Town,TC,2021-09-20 00:24:22,21.4612,-71.1419,82.63,77,43,16.22
364,Mykhaylivka,UA,2021-09-20 00:24:22,47.2724,35.2224,57.47,74,45,8.39
365,Mogadishu,SO,2021-09-20 00:24:22,2.0371,45.3438,77.2,83,12,17.94
366,Namibe,AO,2021-09-20 00:24:23,-15.1961,12.1522,60.78,85,14,4.74
367,Codrington,AU,2021-09-20 00:24:23,-38.2667,141.9667,48.76,81,57,23.58
368,Faya,SA,2021-09-20 00:24:23,18.3851,42.4509,64.92,22,33,3.42
369,Jardim,BR,2021-09-20 00:24:23,-21.4803,-56.1381,84.0,19,28,3.15
370,Lannion,FR,2021-09-20 00:24:24,48.75,-3.4167,57.18,82,75,5.75
371,Chabahar,IR,2021-09-20 00:24:24,25.2919,60.643,80.53,83,42,4.99
372,Pavlovskiy,RU,2021-09-20 00:24:25,57.8424,54.8436,31.69,91,80,5.93
373,Beisfjord,NO,2021-09-20 00:24:25,68.3751,17.5988,46.26,83,74,10.58
374,Dudinka,RU,2021-09-20 00:24:25,69.4058,86.1778,28.51,87,100,20.58
375,Kathmandu,NP,2021-09-20 00:21:49,27.7167,85.3167,71.82,94,75,2.3
376,Khromtau,KZ,2021-09-20 00:24:26,50.2503,58.4347,38.21,57,20,7.14
377,Verkhnyaya Sinyachikha,RU,2021-09-20 00:24:26,57.976,61.6673,32.95,82,71,9.64
378,Maldonado,UY,2021-09-20 00:22:02,-34.6667,-54.9167,61.23,95,100,9.95
379,Ouro Preto Do Oeste,BR,2021-09-20 00:24:26,-10.7481,-62.2158,86.47,42,56,3.31
380,Manacapuru,BR,2021-09-20 00:24:26,-3.2997,-60.6206,75.78,73,87,4.52
381,Muros,ES,2021-09-20 00:24:27,42.7762,-9.0603,61.99,92,40,10.74
382,Kichmengskiy Gorodok,RU,2021-09-20 00:21:07,59.9816,45.7854,36.07,76,100,4.27
383,Manakara,MG,2021-09-20 00:24:27,-22.1333,48.0167,63.34,81,34,1.79
384,Arrifes,PT,2021-09-20 00:24:27,37.7667,-25.7,66.45,68,75,4.61
385,Oktyabrskoye,RU,2021-09-20 00:24:27,43.0645,44.7417,48.34,100,33,4.47
386,Formosa,AR,2021-09-20 00:24:28,-26.1775,-58.1781,87.78,51,95,9.22
387,San Miguelito,PA,2021-09-20 00:24:28,9.0333,-79.5,78.67,88,40,1.99
388,Dzilam Gonzalez,MX,2021-09-20 00:24:28,21.2833,-88.9333,83.1,73,66,9.71
389,Inta,RU,2021-09-20 00:24:28,66.0317,60.1659,30.69,92,20,6.8
390,Castries,LC,2021-09-20 00:24:29,13.9957,-61.0061,80.64,73,21,3.29
391,Castel San Giovanni,IT,2021-09-20 00:24:29,45.0583,9.4335,59.58,86,11,7.27
392,Bousso,TD,2021-09-20 00:24:29,10.4795,16.7117,73.31,86,100,4.52
393,Doka,SD,2021-09-20 00:24:29,13.5167,35.7667,72.18,93,30,5.91
394,Lokosovo,RU,2021-09-20 00:24:30,61.1333,74.8167,33.78,97,99,6.85
395,Bakel,SN,2021-09-20 00:24:30,14.905,-12.4568,83.26,68,79,9.01
396,Derzhavinsk,KZ,2021-09-20 00:24:30,51.1,66.3167,37.87,61,1,9.37
397,Hadsund,DK,2021-09-20 00:24:30,56.7148,10.1168,53.78,70,100,9.26
398,Sundumbili,ZA,2021-09-20 00:24:31,-29.1337,31.3975,59.31,74,45,5.35
399,Chemal,RU,2021-09-20 00:24:31,51.4111,86.005,40.64,97,100,0.72
400,Kaduna,NG,2021-09-20 00:24:31,10.5222,7.4383,72.27,89,14,3.49
401,Winneba,GH,2021-09-20 00:24:31,5.3511,-0.6231,79.27,93,96,8.59
402,Butajira,ET,2021-09-20 00:24:32,8.1167,38.3667,57.29,78,15,2.28
403,Sikonge,TZ,2021-09-20 00:24:32,-5.6333,32.7667,67.95,36,40,4.25
404,Ankara,TR,2021-09-20 00:24:32,39.9199,32.8543,62.42,72,20,0.0
405,Panama City,PA,2021-09-20 00:22:32,8.9936,-79.5197,79.18,91,40,6.91
406,Alytus,LT,2021-09-20 00:24:32,54.4,24.05,39.11,97,100,11.56
407,Mollendo,PE,2021-09-20 00:24:33,-17.0231,-72.0147,59.65,84,80,5.84
408,Nuevitas,CU,2021-09-20 00:24:33,21.5453,-77.2644,81.84,80,72,8.32
409,Galle,LK,2021-09-20 00:24:33,6.0367,80.217,79.25,85,36,6.6
410,Port-Gentil,GA,2021-09-20 00:24:33,-0.7193,8.7815,76.86,83,58,10.45
411,Mantua,IT,2021-09-20 00:24:34,45.1667,10.7833,62.74,82,50,5.01
412,Manavalakurichi,IN,2021-09-20 00:24:34,8.1333,77.3,80.69,90,97,11.3
413,Praia,CV,2021-09-20 00:21:59,14.9215,-23.5087,79.34,94,20,10.36
414,North Myrtle Beach,US,2021-09-20 00:24:34,33.816,-78.68,80.06,84,20,4.0
415,Altamira,BR,2021-09-20 00:24:34,-3.2033,-52.2064,75.69,79,61,3.58
416,Bangangte,CM,2021-09-20 00:24:35,5.1409,10.5198,61.97,96,81,3.42
417,Santa Rosa,PH,2021-09-20 00:24:35,14.3122,121.1114,82.38,79,100,2.53
418,Lincoln,US,2021-09-20 00:21:04,40.8,-96.667,86.38,55,1,5.01
419,Paramonga,PE,2021-09-20 00:24:35,-10.6667,-77.8333,60.64,81,14,10.8
420,Conakry,GN,2021-09-20 00:24:36,9.538,-13.6773,79.43,79,100,5.1
421,Mattru,SL,2021-09-20 00:24:36,7.6244,-11.8332,73.4,98,100,2.48
422,Humberto De Campos,BR,2021-09-20 00:24:36,-2.5983,-43.4611,77.22,82,78,5.39
423,Pangody,RU,2021-09-20 00:24:36,65.85,74.4859,34.03,96,100,18.57
424,Pemba,MZ,2021-09-20 00:24:37,-12.974,40.5178,71.37,61,24,15.64
425,Cuneo,IT,2021-09-20 00:24:37,44.3973,7.5445,63.82,80,18,4.61
426,Cancun,MX,2021-09-20 00:24:37,21.1743,-86.8466,85.93,79,40,6.91
427,Trebinje,BA,2021-09-20 00:24:37,42.7119,18.3442,70.16,68,40,9.22
428,Kindu,CD,2021-09-20 00:24:38,-2.95,25.95,69.15,99,99,1.43
429,Camacha,PT,2021-09-20 00:24:38,33.0833,-16.3333,69.22,64,75,14.97
430,Aranos,NA,2021-09-20 00:24:38,-24.1333,19.1167,58.01,18,0,9.08
431,Oksfjord,NO,2021-09-20 00:24:38,70.2396,22.3479,47.32,77,100,9.22
432,San Pedro,PH,2021-09-20 00:24:39,14.35,121.0167,81.63,82,75,2.3
433,Gazli,UZ,2021-09-20 00:24:39,40.1333,63.45,64.4,26,0,15.19
434,Plettenberg Bay,ZA,2021-09-20 00:24:39,-34.0527,23.3716,55.33,85,27,4.45
435,Nador,MA,2021-09-20 00:24:39,35.174,-2.9287,70.05,78,0,2.3
436,Povenets,RU,2021-09-20 00:20:11,62.8487,34.8262,37.44,82,44,8.05
437,Rio Rita,PA,2021-09-20 00:24:40,9.3039,-79.7944,77.68,92,100,2.8
438,Necochea,AR,2021-09-20 00:24:40,-38.5473,-58.7368,53.04,90,85,9.69
439,Diapaga,BF,2021-09-20 00:24:40,12.0708,1.7889,74.97,86,31,10.18
440,Mbandaka,CD,2021-09-20 00:24:40,0.0487,18.2603,68.65,99,92,2.95
441,Bridlington,GB,2021-09-20 00:24:41,54.0831,-0.1919,57.88,98,98,12.26
442,Clearwater,US,2021-09-20 00:20:45,27.9659,-82.8001,82.38,82,75,4.0
443,Jacqueville,CI,2021-09-20 00:24:41,5.2052,-4.4146,76.91,92,8,8.1
444,Pujehun,SL,2021-09-20 00:24:41,7.3581,-11.7208,73.71,98,94,2.26
445,Tornio,FI,2021-09-20 00:24:41,65.8481,24.1466,41.02,63,91,8.99
446,Puerto Escondido,MX,2021-09-20 00:24:42,15.85,-97.0667,85.03,54,40,6.91
447,Freeport,US,2021-09-20 00:21:33,40.6576,-73.5832,72.18,75,1,1.01
448,Gat,IL,2021-09-20 00:24:42,31.61,34.7642,78.4,68,0,4.38
449,Svetlogorsk,BY,2021-09-20 00:24:42,52.6333,29.7333,46.53,97,100,10.47
450,Peterhead,GB,2021-09-20 00:24:43,57.5058,-1.7981,55.71,93,40,4.12
451,Omurtag,BG,2021-09-20 00:24:43,43.1,26.4167,46.35,64,11,3.33
452,Tashla,RU,2021-09-20 00:24:43,51.7716,52.7427,39.25,62,88,5.32
453,Barcelos,PT,2021-09-20 00:24:43,41.5388,-8.6151,63.28,92,27,6.11
454,Kayseri,TR,2021-09-20 00:24:44,38.737,35.4968,57.22,94,75,4.61
455,Bure,ET,2021-09-20 00:24:44,10.7,37.0667,53.91,93,8,3.98
456,Darnah,LY,2021-09-20 00:24:44,32.767,22.6367,79.16,53,0,2.53
457,Teguldet,RU,2021-09-20 00:24:44,57.3064,88.1667,40.37,83,65,6.53
458,Oranjemund,NA,2021-09-20 00:24:44,-28.55,16.4333,58.19,71,43,7.2
459,Marsaxlokk,MT,2021-09-20 00:24:45,35.8419,14.5431,77.07,94,0,5.75
460,Mongomo,GQ,2021-09-20 00:24:45,1.6274,11.3135,67.26,99,99,1.92
461,Padang,ID,2021-09-20 00:24:45,-0.9492,100.3543,75.25,85,100,3.8
462,Pointe Michel,DM,2021-09-20 00:24:45,15.25,-61.3833,82.0,74,26,7.16
463,Paamiut,GL,2021-09-20 00:24:46,61.994,-49.6678,36.61,82,89,12.26
464,Maridi,SS,2021-09-20 00:24:46,4.9158,29.4742,67.69,90,34,0.98
465,Iberia,US,2021-09-20 00:24:46,29.9502,-91.7507,81.1,83,1,6.91
466,Qaqortoq,GL,2021-09-20 00:22:54,60.7167,-46.0333,41.5,87,52,6.26
467,Ayagoz,KZ,2021-09-20 00:24:47,47.9714,80.4392,39.24,63,10,6.33
468,Sangmelima,CM,2021-09-20 00:24:47,2.9333,11.9833,66.49,99,85,2.75
469,Warangal,IN,2021-09-20 00:24:47,18.0,79.5833,74.98,89,100,1.99
470,Zimovniki,RU,2021-09-20 00:24:48,47.1483,42.4633,64.17,64,100,12.24
471,Shelburne,CA,2021-09-20 00:24:48,44.0787,-80.2041,63.05,63,0,6.87
472,Bumba,CD,2021-09-20 00:24:48,2.1833,22.4667,71.01,93,76,3.11
473,Esmeralda,CU,2021-09-20 00:24:48,21.8525,-78.1169,81.64,83,99,7.67
474,Marsa Matruh,EG,2021-09-20 00:24:49,31.3525,27.2453,76.91,82,0,5.88
475,Nurota,UZ,2021-09-20 00:24:49,40.5614,65.6886,62.69,34,1,10.02
476,Novyy Urengoy,RU,2021-09-20 00:24:49,66.0833,76.6333,34.99,96,100,17.63
477,Ahmadpur East,PK,2021-09-20 00:24:49,29.1431,71.2598,91.47,41,94,7.96
478,Dabakala,CI,2021-09-20 00:24:50,8.3667,-4.4333,72.55,97,46,3.83
479,Tabas,IR,2021-09-20 00:24:50,33.5959,56.9244,79.02,15,0,1.07
480,Emba,KZ,2021-09-20 00:24:50,48.8264,58.1442,43.05,44,36,6.4
481,Berezanka,UA,2021-09-20 00:24:50,46.8526,31.388,52.99,70,64,8.84
482,Grandola,PT,2021-09-20 00:24:51,38.1772,-8.5668,61.9,76,0,10.09
483,Lagunas,PE,2021-09-20 00:24:51,-5.2269,-75.6753,80.44,64,49,3.67
484,Saint-Louis,SN,2021-09-20 00:24:51,16.3333,-15.0,89.98,40,60,10.0
485,Barreirinhas,BR,2021-09-20 00:24:52,-2.7469,-42.8264,78.66,77,70,8.97
486,Maragogi,BR,2021-09-20 00:24:52,-9.0122,-35.2225,74.8,79,53,8.34
487,Temiscaming,CA,2021-09-20 00:24:52,46.7212,-79.0971,60.35,82,0,2.3
488,Birin,NP,2021-09-20 00:24:52,26.8865,88.0718,62.92,94,65,1.97
489,Houma,US,2021-09-20 00:24:53,29.5958,-90.7195,81.0,87,20,5.41
490,Mahibadhoo,MV,2021-09-20 00:24:53,3.7833,72.9667,82.36,75,77,7.87
491,Abalak,RU,2021-09-20 00:24:53,58.1286,68.5944,34.84,97,100,11.99
492,Tigre,AR,2021-09-20 00:24:53,-34.426,-58.5796,65.25,83,75,9.22
493,Cassilandia,BR,2021-09-20 00:24:54,-19.1133,-51.7342,82.94,22,60,3.15
494,Pervomayskiy,RU,2021-09-20 00:24:54,53.2485,40.2871,45.23,87,100,18.54
495,Palencia,ES,2021-09-20 00:24:54,42.4167,-4.5,55.81,77,99,8.43
496,Turayf,SA,2021-09-20 00:24:54,31.6725,38.6637,70.05,28,0,6.91
497,Filadelfia,US,2021-09-20 00:23:56,39.9523,-75.1638,70.02,65,20,3.44
498,Soure,BR,2021-09-20 00:24:55,-0.7167,-48.5233,79.93,78,97,11.99
499,Lebyazhye,RU,2021-09-20 00:24:55,55.2689,66.4947,37.51,88,100,11.41
500,Diego De Almagro,CL,2021-09-20 00:24:55,-26.3667,-70.05,57.69,51,5,1.57
501,Otjiwarongo,NA,2021-09-20 00:24:56,-20.4637,16.6477,64.15,24,2,7.31
502,Nelson,NZ,2021-09-20 00:24:35,-41.2833,173.2833,62.29,74,80,5.01
503,Tromso,NO,2021-09-20 00:23:25,69.6496,18.957,46.42,66,0,12.66
504,Nara,JP,2021-09-20 00:24:56,34.6851,135.8049,78.17,72,42,2.01
505,Luba,GQ,2021-09-20 00:24:56,3.4568,8.5547,75.09,89,60,6.93
506,Akkermanovka,RU,2021-09-20 00:24:56,51.2467,58.2391,31.78,62,20,4.52
507,Kormilovka,RU,2021-09-20 00:24:57,55.0026,74.1028,37.15,90,100,16.42
508,Barlinek,PL,2021-09-20 00:24:57,52.9946,15.2186,55.96,72,81,4.5
509,Santa Isabel,BR,2021-09-20 00:24:57,-23.3156,-46.2214,66.96,93,30,3.02
510,Makat,KZ,2021-09-20 00:24:57,47.6469,53.3463,53.17,33,48,10.27
511,Pesochnoye,RU,2021-09-20 00:20:12,58.006,39.1772,35.65,81,100,11.5
512,Bama,NG,2021-09-20 00:24:58,11.5221,13.6856,76.8,69,16,5.68
513,Paita,PE,2021-09-20 00:24:58,-5.0892,-81.1144,64.96,82,14,18.39
514,Jalingo,NG,2021-09-20 00:24:58,8.8833,11.3667,74.14,91,5,2.08
515,Wingham,CA,2021-09-20 00:24:59,43.8879,-81.3114,64.89,73,0,9.1
516,Ngama,TD,2021-09-20 00:24:59,11.7833,17.1667,75.92,78,100,8.68
517,Gray,US,2021-09-20 00:24:59,35.4167,-100.802,97.52,29,26,20.29
518,Lundamo,NO,2021-09-20 00:24:59,63.1333,10.3,47.68,83,59,6.33
519,Mahajanga,MG,2021-09-20 00:25:00,-15.7167,46.3167,73.42,64,40,9.22
520,Toledo,ES,2021-09-20 00:25:00,39.8333,-4.0,69.08,40,13,3.47
521,Eenhana,NA,2021-09-20 00:25:00,-17.4667,16.3333,73.49,23,8,11.39
522,Lupiro,TZ,2021-09-20 00:25:00,-8.3833,36.6667,74.28,66,50,6.42
523,Cururupu,BR,2021-09-20 00:25:01,-1.8283,-44.8683,74.73,88,98,3.47
524,Biskamzha,RU,2021-09-20 00:25:01,53.4497,89.5272,42.35,87,100,8.7
525,Viedma,AR,2021-09-20 00:25:01,-40.8135,-62.9967,48.09,94,65,9.22
526,Rochefort,FR,2021-09-20 00:25:03,45.9167,-1.0,60.85,94,100,7.14
527,Kuytun,RU,2021-09-20 00:25:03,54.3419,101.5036,48.72,87,90,8.72
528,Deer Lake,CA,2021-09-20 00:25:04,49.1667,-57.4316,48.06,76,1,2.3
529,Meiningen,DE,2021-09-20 00:25:04,50.5679,10.4152,48.43,92,20,3.56
530,Bahia De Caraquez,EC,2021-09-20 00:25:04,-0.6,-80.4167,75.38,84,58,11.18
531,Adre,TD,2021-09-20 00:25:05,13.4667,22.2,78.62,54,81,4.7
532,Volkach,DE,2021-09-20 00:25:05,49.8667,10.2333,55.0,79,100,4.27
533,Lovozero,RU,2021-09-20 00:25:05,68.005,35.0117,34.02,80,1,2.33
534,Port Maria,JM,2021-09-20 00:25:05,18.3685,-76.8895,84.16,92,100,3.62
535,Pokhara,NP,2021-09-20 00:20:25,28.2333,83.9833,70.34,89,81,3.2
536,Acari,PE,2021-09-20 00:25:06,-15.4311,-74.6158,64.06,78,64,4.88
537,Kaspiyskiy,RU,2021-09-20 00:25:06,45.3929,47.3707,65.46,72,28,12.17
538,Khorixas,NA,2021-09-20 00:25:06,-20.3667,14.9667,61.3,46,0,5.17
539,Floriano,BR,2021-09-20 00:25:07,-6.7669,-43.0225,82.09,34,49,1.92
540,Tamandare,BR,2021-09-20 00:25:07,-8.7597,-35.1047,74.59,77,48,7.58
541,Kalaleh,IR,2021-09-20 00:25:07,37.3807,55.4916,69.4,83,0,0.0
542,Tynset,NO,2021-09-20 00:25:07,62.2759,10.7824,44.22,81,99,8.97
543,Carauari,BR,2021-09-20 00:25:08,-4.8828,-66.8958,78.94,75,65,2.1
544,Turkistan,KZ,2021-09-20 00:25:08,43.0,68.0,58.05,30,3,7.52
545,Aljezur,PT,2021-09-20 00:25:08,37.3191,-8.8033,63.68,70,0,10.63
546,Caraquet,CA,2021-09-20 00:25:08,47.7941,-64.9386,55.98,89,2,1.92
547,Yarim,YE,2021-09-20 00:25:09,14.298,44.3779,61.18,52,42,1.48
